Index,Date,Temperature F,Precipitation,Wind Speed (mph),Dew Point F,Sea Level Pressure (mBARs)
3561,30/9/16,85.4,0,10.59,72.9,1004.9
3562,1/10/16,82.5,0,4.95,72.7,1006.4
3563,2/10/16,89.4,0,2.3,72.1,1006.7
3564,3/10/16,89.8,0,3.68,75.1,1005.4
3565,4/10/16,87.5,0,7.83,74.4,1004.1
3566,5/10/16,86.7,0,7.71,75.8,1003.1
3567,6/10/16,87.8,0,7.48,72.7,1005.5
3568,7/10/16,89.9,0,4.6,73,1006.5
3569,8/10/16,88.9,0,9.67,71.2,1006.3
3570,9/10/16,87,0,7.83,74.1,1005.5
3571,10/10/16,83.6,0,4.95,66.1,1006
3572,11/10/16,84.7,0,4.83,66.9,1007.1
3573,12/10/16,83.9,0,10.01,71,1006.8
3574,13/10/16,84.6,0,11.16,73.2,1007.9
3575,14/10/16,84,0,5.75,72.6,1009.1
3576,15/10/16,83.5,0,5.98,71.6,1009.9
3577,16/10/16,83.8,0,7.13,68,1010.7
3578,17/10/16,83.5,0,9.09,66.1,1010.1
3579,18/10/16,83.1,0,12.31,68,1008.9
3580,19/10/16,83.5,0,8.06,68.9,1007.1
3581,20/10/16,82.9,0,5.29,72,1006
3582,21/10/16,81.5,0,6.9,71.6,1008.3
3583,22/10/16,82.1,0,8.4,69.6,1009.8
3584,23/10/16,82.3,0,11.16,69.2,1010.1
3585,24/10/16,82.1,0,11.39,71.5,1008.3
3586,25/10/16,83.3,0,5.18,71.7,1008.7
3587,26/10/16,83.9,0,1.04,65.5,1011.7
3588,27/10/16,84,0,0,61,1013.9
3589,28/10/16,83,0,5.98,45.7,1011.2
3590,29/10/16,80.6,0,4.49,55.3,1010.6
3591,30/10/16,79.8,0,0.35,59.1,1013.2
3592,31/10/16,81.4,0,2.65,56.1,1015.3
3593,1/11/16,83,0,0,54,1014.4
3594,2/11/16,84,0,0,51.3,1013.8
3595,3/11/16,81.2,0,0.58,50.5,1014.5
3596,4/11/16,82.3,0,0.81,47.5,1011.8
3597,5/11/16,80.4,0,0.58,52.1,1009.7
3598,6/11/16,79.7,0,2.88,54.5,1010.8
3599,7/11/16,78,0,0.58,62.5,1013.5
3600,8/11/16,78.9,0,8.63,52.5,1013.5
3601,9/11/16,78,0,2.53,57.5,1014.1
3602,10/11/16,78.7,0,7.71,60.2,1012.4
3603,11/11/16,76.6185185185185,0,3.36777777777778,53.3222222222222,1013.58888888889
3604,12/11/16,77.8,0,5.18,45.7,1014.9
3605,13/11/16,73.7,0,5.18,46.6,1017.2
3606,14/11/16,72.8,0,0,49.3,1016.2
3607,15/11/16,74,0,0,43.5,1015
3608,16/11/16,74.3,0,2.3,47.3,1016
3609,17/11/16,75.3,0,4.49,44.6,1016.6
3610,18/11/16,70,0,2.3,47.6,1014.2
3611,19/11/16,74.4,0,7.13,62.1,1010.7
3612,20/11/16,76.1,0,8.29,60.6,1010.7
3613,21/11/16,74.9,0,0.58,62.4,1012.3
3614,22/11/16,72.1,0,0.35,60.5,1012.9
3615,23/11/16,77.1,0,0,52,1012.4
3616,24/11/16,74,0,6.56,56.7,1014.2
3617,25/11/16,74.9,0,8.86,54.1,1014.7
3618,26/11/16,70.8,0,2.3,56.4,1015.2
3619,27/11/16,76.6185185185185,0,3.36777777777778,53.3222222222222,1013.58888888889
3620,28/11/16,78.4,0,6.9,50.3,1012.5
3621,29/11/16,73.9,0,6.21,57.4,1012.7
3622,30/11/16,76.6185185185185,0,3.36777777777778,53.3222222222222,1013.58888888889
